Sale Date,Reciept Id,Customer ID,Customer First Name,Customer Surname,Staff ID,Staff First Name,Staff Surname,Staff office,Office Location,Reciept Transaction Row ID,Item ID,Item Description,Item Quantity,Item Price,Row Total
2/08/2017,50692,C26,Zach,Barnes,S13,Molly,Carter,1,Newcastle,5,23,Drill Bit 6 mm,9,3.5,31.5
2/08/2017,50692,C26,Zach,Barnes,S13,Molly,Carter,1,Newcastle,6,30,Drill Driver Hex head,9,4.45,40.05
2/08/2017,50692,C26,Zach,Barnes,S13,Molly,Carter,1,Newcastle,7,2,Screwdriver Set,6,45,270
2/08/2017,50692,C26,Zach,Barnes,S13,Molly,Carter,1,Newcastle,8,26,Drill Bit 9 mm,5,3.75,18.75
2/08/2017,50692,C26,Zach,Barnes,S13,Molly,Carter,1,Newcastle,9,4,Box of Nails,5,10.95,54.75
2/08/2017,51522,C52,Luke,Young,S5,Stephanie,Watson,1,Newcastle,1,9,Box of Screws,6,12.5,75
2/08/2017,51522,C52,Luke,Young,S5,Stephanie,Watson,1,Newcastle,2,22,Drill Bit 5 mm,4,3.25,13
2/08/2017,51522,C52,Luke,Young,S5,Stephanie,Watson,1,Newcastle,3,4,Box of Nails,9,10.95,98.55
2/08/2017,51522,C52,Luke,Young,S5,Stephanie,Watson,1,Newcastle,4,1,Hammer,9,25,225
2/08/2017,51522,C52,Luke,Young,S5,Stephanie,Watson,1,Newcastle,5,25,Drill Bit 8 mm,9,3.75,33.75
2/08/2017,51522,C52,Luke,Young,S5,Stephanie,Watson,1,Newcastle,6,20,Drill Bit 3 mm,5,3,15
2/08/2017,51522,C52,Luke,Young,S5,Stephanie,Watson,1,Newcastle,7,14,Square,7,25.5,178.5
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,1,8,Hacksaw,7,9.5,66.5
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,2,25,Drill Bit 8 mm,6,3.75,22.5
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,3,10,Cordless Drill Kit,5,149.9,749.5
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,4,13,Ruler,2,21.9,43.8
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,5,19,Drill Bit 2 mm,10,3,30
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,6,3,Axe,5,18.95,94.75
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,7,21,Drill Bit 4 mm,9,3.25,29.25
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,8,1,Hammer,9,25,225
2/08/2017,52365,C12,Dylan,Ross,S16,Jordan,Turner,1,Newcastle,9,21,Drill Bit 4 mm,3,3.25,9.75
2/08/2017,52498,C30,Dylan,Cruz,S17,Daniel,Baker,1,Newcastle,1,20,Drill Bit 3 mm,4,3,12
2/08/2017,52498,C30,Dylan,Cruz,S17,Daniel,Baker,1,Newcastle,2,14,Square,1,25.5,25.5
3/08/2017,50776,C24,Claire,Baker,S3,Amber,Hill,1,Newcastle,1,7,Mitre Saw,3,15,45
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,1,24,Drill Bit 7 mm,6,3.5,21
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,2,12,Glue,7,3.95,27.65
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,3,19,Drill Bit 2 mm,5,3,15
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,4,30,Drill Driver Hex head,8,4.45,35.6
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,5,11,Grinder,6,69.9,419.4
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,6,17,Punch,8,12,96
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,7,24,Drill Bit 7 mm,4,3.5,14
3/08/2017,51467,C37,Destiny,Cox,S10,Jonathan,Jenkins,1,Newcastle,8,6,Paint Roller Kit,5,12,60
3/08/2017,51514,C23,Ian,Anderson,S11,Gavin,Thompson,1,Newcastle,1,5,Tape Measure,6,8.95,53.7
3/08/2017,51514,C23,Ian,Anderson,S11,Gavin,Thompson,1,Newcastle,2,28,Drill Driver Phillips head,10,4.45,44.5
3/08/2017,51514,C23,Ian,Anderson,S11,Gavin,Thompson,1,Newcastle,3,20,Drill Bit 3 mm,3,3,9
3/08/2017,51514,C23,Ian,Anderson,S11,Gavin,Thompson,1,Newcastle,4,7,Mitre Saw,1,15,15
3/08/2017,51514,C23,Ian,Anderson,S11,Gavin,Thompson,1,Newcastle,5,9,Box of Screws,4,12.5,50
3/08/2017,51650,C53,Julia,Myers,S7,Molly,Jackson,1,Newcastle,1,5,Tape Measure,10,8.95,89.5
3/08/2017,51650,C53,Julia,Myers,S7,Molly,Jackson,1,Newcastle,2,10,Cordless Drill Kit,1,149.9,149.9
3/08/2017,51689,C40,Kelly,Bell,S8,Michelle,Miller,1,Newcastle,1,22,Drill Bit 5 mm,9,3.25,29.25
3/08/2017,51689,C40,Kelly,Bell,S8,Michelle,Miller,1,Newcastle,2,1,Hammer,5,25,125
3/08/2017,51689,C40,Kelly,Bell,S8,Michelle,Miller,1,Newcastle,3,14,Square,8,25.5,204
3/08/2017,51689,C40,Kelly,Bell,S8,Michelle,Miller,1,Newcastle,4,11,Grinder,2,69.9,139.8
3/08/2017,51940,C51,Daniel,Garcia,S6,Evan,Hill,1,Newcastle,1,30,Drill Driver Hex head,4,4.45,17.8
3/08/2017,51940,C51,Daniel,Garcia,S6,Evan,Hill,1,Newcastle,2,24,Drill Bit 7 mm,4,3.5,14
3/08/2017,51940,C51,Daniel,Garcia,S6,Evan,Hill,1,Newcastle,3,4,Box of Nails,3,10.95,32.85
3/08/2017,51940,C51,Daniel,Garcia,S6,Evan,Hill,1,Newcastle,4,19,Drill Bit 2 mm,3,3,9
3/08/2017,51940,C51,Daniel,Garcia,S6,Evan,Hill,1,Newcastle,5,23,Drill Bit 6 mm,9,3.5,31.5
3/08/2017,51940,C51,Daniel,Garcia,S6,Evan,Hill,1,Newcastle,6,6,Paint Roller Kit,5,12,60
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,1,6,Paint Roller Kit,9,12,108
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,2,30,Drill Driver Hex head,8,4.45,35.6
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,3,30,Drill Driver Hex head,6,4.45,26.7
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,4,30,Drill Driver Hex head,7,4.45,31.15
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,5,23,Drill Bit 6 mm,6,3.5,21
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,6,17,Punch,1,12,12
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,7,19,Drill Bit 2 mm,2,3,6
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,8,13,Ruler,3,21.9,65.7
3/08/2017,52343,C44,Sara,Allen,S7,Molly,Jackson,1,Newcastle,9,8,Hacksaw,9,9.5,85.5
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,1,21,Drill Bit 4 mm,4,3.25,13
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,2,6,Paint Roller Kit,5,12,60
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,3,11,Grinder,1,69.9,69.9
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,4,8,Hacksaw,10,9.5,95
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,5,17,Punch,10,12,120
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,6,12,Glue,4,3.95,15.8
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,7,29,Drill Driver Flat Head,6,4.45,26.7
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,8,9,Box of Screws,4,12.5,50
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,9,28,Drill Driver Phillips head,6,4.45,26.7
3/08/2017,52407,C16,Lily,Robinson,S4,Robert,Wood,1,Newcastle,10,15,Picture Hook,1,8.95,8.95
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,1,14,Square,7,25.5,178.5
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,2,28,Drill Driver Phillips head,6,4.45,26.7
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,3,3,Axe,3,18.95,56.85
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,4,30,Drill Driver Hex head,8,4.45,35.6
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,5,9,Box of Screws,6,12.5,75
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,6,24,Drill Bit 7 mm,5,3.5,17.5
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,7,21,Drill Bit 4 mm,6,3.25,19.5
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,8,9,Box of Screws,5,12.5,62.5
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,9,2,Screwdriver Set,4,45,180
4/08/2017,50155,C42,Alexa,Bennett,S9,Mélissa,Garcia,1,Newcastle,10,8,Hacksaw,9,9.5,85.5
4/08/2017,50729,C29,Kayla,Ward,S13,Molly,Carter,1,Newcastle,1,26,Drill Bit 9 mm,5,3.75,18.75
4/08/2017,50729,C29,Kayla,Ward,S13,Molly,Carter,1,Newcastle,2,15,Picture Hook,5,8.95,44.75
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,1,20,Drill Bit 3 mm,7,3,21
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,2,15,Picture Hook,4,8.95,35.8
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,3,8,Hacksaw,9,9.5,85.5
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,4,8,Hacksaw,9,9.5,85.5
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,5,26,Drill Bit 9 mm,6,3.75,22.5
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,6,24,Drill Bit 7 mm,9,3.5,31.5
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,7,14,Square,1,25.5,25.5
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,8,26,Drill Bit 9 mm,8,3.75,30
4/08/2017,50831,C39,Taylor,Mitchell,S17,Daniel,Baker,1,Newcastle,9,25,Drill Bit 8 mm,3,3.75,11.25
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,1,11,Grinder,7,69.9,489.3
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,2,1,Hammer,4,25,100
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,3,5,Tape Measure,5,8.95,44.75
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,4,14,Square,7,25.5,178.5
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,5,24,Drill Bit 7 mm,7,3.5,24.5
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,6,27,Drill Bit 10 mm,1,4,4
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,7,3,Axe,2,18.95,37.9
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,8,30,Drill Driver Hex head,6,4.45,26.7
4/08/2017,50859,C39,Taylor,Mitchell,S7,Molly,Jackson,1,Newcastle,9,8,Hacksaw,6,9.5,57
4/08/2017,50896,C51,Daniel,Garcia,S6,Evan,Hill,1,Newcastle,1,3,Axe,2,18.95,37.9
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,1,30,Drill Driver Hex head,9,4.45,40.05
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,2,2,Screwdriver Set,6,45,270
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,3,21,Drill Bit 4 mm,6,3.25,19.5
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,4,6,Paint Roller Kit,3,12,36
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,5,27,Drill Bit 10 mm,5,4,20
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,6,16,Socket Set,7,79.95,559.65
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,7,28,Drill Driver Phillips head,4,4.45,17.8
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,8,24,Drill Bit 7 mm,2,3.5,7
4/08/2017,51389,C57,Alexander,Fisher,S17,Daniel,Baker,1,Newcastle,9,15,Picture Hook,1,8.95,8.95
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,1,3,Axe,3,18.95,56.85
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,2,5,Tape Measure,9,8.95,80.55
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,3,13,Ruler,5,21.9,109.5
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,4,12,Glue,7,3.95,27.65
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,5,15,Picture Hook,3,8.95,26.85
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,6,18,Garden Hose,7,22.5,157.5
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,7,12,Glue,8,3.95,31.6
4/08/2017,51892,C4,Isaiah,Myers,S6,Evan,Hill,1,Newcastle,8,16,Socket Set,3,79.95,239.85
4/08/2017,52431,C2,Zach,Murphy,S2,Joseph,Reed,1,Newcastle,1,26,Drill Bit 9 mm,8,3.75,30
4/08/2017,52431,C2,Zach,Murphy,S2,Joseph,Reed,1,Newcastle,2,29,Drill Driver Flat Head,2,4.45,8.9
5/08/2017,50065,C8,Joe,Richardson,S17,Daniel,Baker,1,Newcastle,1,22,Drill Bit 5 mm,10,3.25,32.5
5/08/2017,50065,C8,Joe,Richardson,S17,Daniel,Baker,1,Newcastle,2,4,Box of Nails,3,10.95,32.85
5/08/2017,50065,C8,Joe,Richardson,S17,Daniel,Baker,1,Newcastle,3,17,Punch,4,12,48
5/08/2017,50065,C8,Joe,Richardson,S17,Daniel,Baker,1,Newcastle,4,2,Screwdriver Set,1,45,45
5/08/2017,50065,C8,Joe,Richardson,S17,Daniel,Baker,1,Newcastle,5,29,Drill Driver Flat Head,5,4.45,22.25
5/08/2017,50065,C8,Joe,Richardson,S17,Daniel,Baker,1,Newcastle,6,28,Drill Driver Phillips head,6,4.45,26.7
5/08/2017,50065,C8,Joe,Richardson,S17,Daniel,Baker,1,Newcastle,7,28,Drill Driver Phillips head,9,4.45,40.05
5/08/2017,50093,C29,Kayla,Ward,S3,Amber,Hill,1,Newcastle,1,30,Drill Driver Hex head,6,4.45,26.7
5/08/2017,50093,C29,Kayla,Ward,S3,Amber,Hill,1,Newcastle,2,9,Box of Screws,6,12.5,75
5/08/2017,50093,C29,Kayla,Ward,S3,Amber,Hill,1,Newcastle,3,19,Drill Bit 2 mm,7,3,21
5/08/2017,50189,C2,Zach,Murphy,S4,Robert,Wood,1,Newcastle,1,4,Box of Nails,5,10.95,54.75
5/08/2017,50189,C2,Zach,Murphy,S4,Robert,Wood,1,Newcastle,2,29,Drill Driver Flat Head,8,4.45,35.6
5/08/2017,50189,C2,Zach,Murphy,S4,Robert,Wood,1,Newcastle,3,23,Drill Bit 6 mm,1,3.5,3.5
5/08/2017,50189,C2,Zach,Murphy,S4,Robert,Wood,1,Newcastle,4,12,Glue,8,3.95,31.6
5/08/2017,50189,C2,Zach,Murphy,S4,Robert,Wood,1,Newcastle,5,9,Box of Screws,3,12.5,37.5
5/08/2017,50189,C2,Zach,Murphy,S4,Robert,Wood,1,Newcastle,6,6,Paint Roller Kit,7,12,84
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,1,12,Glue,3,3.95,11.85
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,2,5,Tape Measure,9,8.95,80.55
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,3,1,Hammer,1,25,25
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,4,16,Socket Set,1,79.95,79.95
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,5,28,Drill Driver Phillips head,2,4.45,8.9
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,6,21,Drill Bit 4 mm,3,3.25,9.75
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,7,2,Screwdriver Set,9,45,405
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,8,13,Ruler,3,21.9,65.7
5/08/2017,50425,C33,Trevor,Baker,S9,Mélissa,Garcia,1,Newcastle,9,30,Drill Driver Hex head,5,4.45,22.25
5/08/2017,51533,C49,Sabrina,Rodriguez,S11,Gavin,Thompson,1,Newcastle,1,8,Hacksaw,7,9.5,66.5
5/08/2017,51533,C49,Sabrina,Rodriguez,S11,Gavin,Thompson,1,Newcastle,2,9,Box of Screws,2,12.5,25
5/08/2017,51639,C60,Steven,Thomas,S19,Kaitlyn,Ortiz,1,Newcastle,1,16,Socket Set,7,79.95,559.65
5/08/2017,51743,C35,Catherine,Gutierrez,S6,Evan,Hill,1,Newcastle,1,11,Grinder,9,69.9,629.1
5/08/2017,51743,C35,Catherine,Gutierrez,S6,Evan,Hill,1,Newcastle,2,25,Drill Bit 8 mm,4,3.75,15
5/08/2017,51743,C35,Catherine,Gutierrez,S6,Evan,Hill,1,Newcastle,3,22,Drill Bit 5 mm,1,3.25,3.25
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,1,11,Grinder,9,69.9,629.1
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,2,29,Drill Driver Flat Head,5,4.45,22.25
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,3,26,Drill Bit 9 mm,7,3.75,26.25
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,4,9,Box of Screws,9,12.5,112.5
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,5,27,Drill Bit 10 mm,7,4,28
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,6,24,Drill Bit 7 mm,7,3.5,24.5
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,7,18,Garden Hose,7,22.5,157.5
5/08/2017,51884,C21,Isaiah,Young,S10,Jonathan,Jenkins,1,Newcastle,8,3,Axe,1,18.95,18.95
5/08/2017,52141,C24,Claire,Baker,S19,Kaitlyn,Ortiz,1,Newcastle,1,12,Glue,7,3.95,27.65
5/08/2017,52141,C24,Claire,Baker,S19,Kaitlyn,Ortiz,1,Newcastle,2,26,Drill Bit 9 mm,5,3.75,18.75
5/08/2017,52141,C24,Claire,Baker,S19,Kaitlyn,Ortiz,1,Newcastle,3,6,Paint Roller Kit,10,12,120
5/08/2017,52141,C24,Claire,Baker,S19,Kaitlyn,Ortiz,1,Newcastle,4,18,Garden Hose,5,22.5,112.5
5/08/2017,52141,C24,Claire,Baker,S19,Kaitlyn,Ortiz,1,Newcastle,5,4,Box of Nails,6,10.95,65.7
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,1,29,Drill Driver Flat Head,10,4.45,44.5
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,2,30,Drill Driver Hex head,2,4.45,8.9
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,3,4,Box of Nails,5,10.95,54.75
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,4,3,Axe,5,18.95,94.75
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,5,26,Drill Bit 9 mm,10,3.75,37.5
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,6,1,Hammer,10,25,250
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,7,4,Box of Nails,5,10.95,54.75
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,8,2,Screwdriver Set,9,45,405
5/08/2017,52452,C57,Alexander,Fisher,S2,Joseph,Reed,1,Newcastle,9,27,Drill Bit 10 mm,4,4,16
5/08/2017,52477,C27,Allison,Turner,S4,Robert,Wood,1,Newcastle,1,21,Drill Bit 4 mm,3,3.25,9.75
5/08/2017,52477,C27,Allison,Turner,S4,Robert,Wood,1,Newcastle,2,13,Ruler,6,21.9,131.4
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,1,26,Drill Bit 9 mm,8,3.75,30
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,2,8,Hacksaw,10,9.5,95
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,3,23,Drill Bit 6 mm,9,3.5,31.5
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,4,6,Paint Roller Kit,2,12,24
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,5,8,Hacksaw,5,9.5,47.5
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,6,18,Garden Hose,10,22.5,225
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,7,15,Picture Hook,10,8.95,89.5
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,8,10,Cordless Drill Kit,9,149.9,1349.1
6/08/2017,50424,C12,Dylan,Ross,S8,Michelle,Miller,1,Newcastle,9,29,Drill Driver Flat Head,4,4.45,17.8
6/08/2017,51963,C15,Jason,Davis,S9,Mélissa,Garcia,1,Newcastle,1,17,Punch,5,12,60
6/08/2017,51963,C15,Jason,Davis,S9,Mélissa,Garcia,1,Newcastle,2,1,Hammer,2,25,50
6/08/2017,51963,C15,Jason,Davis,S9,Mélissa,Garcia,1,Newcastle,3,19,Drill Bit 2 mm,5,3,15
6/08/2017,51963,C15,Jason,Davis,S9,Mélissa,Garcia,1,Newcastle,4,26,Drill Bit 9 mm,5,3.75,18.75
6/08/2017,52027,C14,Zoe,Peterson,S19,Kaitlyn,Ortiz,1,Newcastle,1,14,Square,3,25.5,76.5
6/08/2017,52027,C14,Zoe,Peterson,S19,Kaitlyn,Ortiz,1,Newcastle,2,18,Garden Hose,9,22.5,202.5
6/08/2017,52027,C14,Zoe,Peterson,S19,Kaitlyn,Ortiz,1,Newcastle,3,5,Tape Measure,8,8.95,71.6
6/08/2017,52027,C14,Zoe,Peterson,S19,Kaitlyn,Ortiz,1,Newcastle,4,8,Hacksaw,10,9.5,95
6/08/2017,52027,C14,Zoe,Peterson,S19,Kaitlyn,Ortiz,1,Newcastle,5,15,Picture Hook,5,8.95,44.75
6/08/2017,52460,C14,Zoe,Peterson,S15,Bailey,Green,1,Newcastle,1,8,Hacksaw,8,9.5,76
6/08/2017,52460,C14,Zoe,Peterson,S15,Bailey,Green,1,Newcastle,2,30,Drill Driver Hex head,7,4.45,31.15
6/08/2017,52460,C14,Zoe,Peterson,S15,Bailey,Green,1,Newcastle,3,9,Box of Screws,10,12.5,125
6/08/2017,52460,C14,Zoe,Peterson,S15,Bailey,Green,1,Newcastle,4,18,Garden Hose,10,22.5,225
6/08/2017,52460,C14,Zoe,Peterson,S15,Bailey,Green,1,Newcastle,5,3,Axe,6,18.95,113.7
6/08/2017,52460,C14,Zoe,Peterson,S15,Bailey,Green,1,Newcastle,6,26,Drill Bit 9 mm,1,3.75,3.75
7/08/2017,50120,C60,Steven,Thomas,S12,Leah,Harris,1,Newcastle,1,18,Garden Hose,9,22.5,202.5
7/08/2017,50120,C60,Steven,Thomas,S12,Leah,Harris,1,Newcastle,2,27,Drill Bit 10 mm,1,4,4
7/08/2017,50120,C60,Steven,Thomas,S12,Leah,Harris,1,Newcastle,3,13,Ruler,4,21.9,87.6
7/08/2017,52051,C59,Devin,Cooper,S18,Megan,James,1,Newcastle,1,9,Box of Screws,5,12.5,62.5
7/08/2017,52051,C59,Devin,Cooper,S18,Megan,James,1,Newcastle,2,18,Garden Hose,8,22.5,180
7/08/2017,52051,C59,Devin,Cooper,S18,Megan,James,1,Newcastle,3,12,Glue,5,3.95,19.75
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,1,19,Drill Bit 2 mm,2,3,6
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,2,6,Paint Roller Kit,2,12,24
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,3,4,Box of Nails,7,10.95,76.65
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,4,10,Cordless Drill Kit,7,149.9,1049.3
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,5,11,Grinder,4,69.9,279.6
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,6,23,Drill Bit 6 mm,5,3.5,17.5
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,7,5,Tape Measure,6,8.95,53.7
7/08/2017,52332,C34,Taylor,Diaz,S1,Lauren,Martin,1,Newcastle,8,17,Punch,4,12,48
8/08/2017,50192,C24,Claire,Baker,S10,Jonathan,Jenkins,1,Newcastle,1,8,Hacksaw,9,9.5,85.5
8/08/2017,50192,C24,Claire,Baker,S10,Jonathan,Jenkins,1,Newcastle,2,17,Punch,10,12,120
8/08/2017,50192,C24,Claire,Baker,S10,Jonathan,Jenkins,1,Newcastle,3,6,Paint Roller Kit,4,12,48
8/08/2017,50192,C24,Claire,Baker,S10,Jonathan,Jenkins,1,Newcastle,4,12,Glue,10,3.95,39.5
8/08/2017,50192,C24,Claire,Baker,S10,Jonathan,Jenkins,1,Newcastle,5,2,Screwdriver Set,2,45,90
